word,syllables
agrotexnikaviy,ag-ro-tex-ni-ka-viy
agrotexnologiya,ag-ro-tex-no-lo-gi-ya
agrotogarak,ag-ro-to-ga-rak
agrotuproqwunos,ag-ro-tup-roq-wu-nos
agrotuproqwunoslik,ag-ro-tup-roq-wu-nos-lik
agrouwastka,ag-ro-u-wast-ka
agrowahar,ag-ro-wa-har
agrowora,ag-ro-wo-ra
agroxodimlar,ag-ro-xo-dim-lar
agrozoolog,ag-ro-zo-o-log
agrozoologiya,ag-ro-zo-o-lo-gi-ya
agrozootexnika,ag-ro-zo-o-tex-ni-ka
agullar,a-gul-lar
agvilarit,ag-vi-la-rit
agyor,ag-yor
ah,ah
aha,a-ha
ahad,a-had
ahamiyat,a-ha-mi-yat
ahamiyatli,a-ha-mi-yat-li
ahamiyatlilik,a-ha-mi-yat-li-lik
ahamiyatsiz,a-ha-mi-yat-siz
ahamiyatsizlik,a-ha-mi-yat-siz-lik
ahbob,ah-bob
ahd,ahd
ahdlawganlik,ahd-law-gan-lik
ahdlawiw,ahd-la-wiw
ahdlawmoq,ahd-law-moq
ahdlawuv,ahd-la-wuv
ahdlawuvwi,ahd-la-wuv-wi
ahdnoma,ahd-no-ma
ahil,a-hil
ahillawiw,a-hil-la-wiw
ahillawmoq,a-hil-law-moq
ahillawuv,a-hil-la-wuv
ahillik,a-hil-lik
ahilwilik,a-hil-wi-lik
ahkom,ah-kom
ahl,ahl
ahmadiya,ah-ma-di-ya
ahmar,ah-mar
ahmariy,ah-ma-riy
ahmoq,ah-moq
ahmoqgarwilik,ah-moq-gar-wi-lik
ahmoqlik,ah-moq-lik
ahmoqona,ah-mo-qo-na
ahmoqwilik,ah-moq-wi-lik
aholi,a-ho-li
aholisizlik,a-ho-li-siz-lik
aholiwunos,a-ho-li-wu-nos
aholiwunoslik,a-ho-li-wu-nos-lik
ahroriy,ah-ro-riy
ahsan,ah-san
ahsanta,ah-san-ta
ahvol,ah-vol
ahvollawmoq,ah-vol-law-moq
ahvolot,ah-vo-lot
ahyon,ah-yon
ahyonda,ah-yon-da
ajab,a-jab
ajabgina,a-jab-gi-na
ajablanarli,a-jab-la-nar-li
ajablaniw,a-jab-la-niw
ajablanmoq,a-jab-lan-moq
ajablantiriw,a-jab-lan-ti-riw
ajablantirmoq,a-jab-lan-tir-moq
ajablanuv,a-jab-la-nuv
ajablawanlik,a-jab-la-wan-lik
ajablawansimon,a-jab-la-wan-si-mon
ajabo,a-ja-bo
ajabsanda,a-jab-san-da
ajabsiniw,a-jab-si-niw
ajabsinmoq,a-jab-sin-moq
ajabsinqiramoq,a-jab-sin-qi-ra-moq
ajabsinuv,a-jab-si-nuv
ajabsiwanlik,a-jab-si-wan-lik
ajabtovur,a-jab-to-vur
ajal,a-jal
ajalfuruw,a-jal-fu-ruw
ajalli,a-jal-li
ajalsiz,a-jal-siz
ajam,a-jam
ajamiy,a-ja-miy
ajamlar,a-jam-lar
ajarlar,a-jar-lar
ajdaho,aj-da-ho
ajdaholik,aj-da-ho-lik
ajdar,aj-dar
ajdargul,aj-dar-gul
ajdarho,aj-dar-ho
ajdarnafas,aj-dar-na-fas
ajdarnafaslik,aj-dar-na-fas-lik
ajdarnafs,aj-dar-nafs
ajdarquw,aj-dar-quw
ajdarvaw,aj-dar-vaw
ajdod,aj-dod
ajdodiy,aj-do-diy
ajgon,aj-gon
aji,a-ji
ajib,a-jib
ajiba,a-ji-ba
ajiblik,a-jib-lik
ajillamoq,a-jil-la-moq
ajillawiw,a-jil-la-wiw
ajillawmoq,a-jil-law-moq
ajillawuv,a-jil-la-wuv
ajillov,a-jil-lov
ajin,a-jin
ajina,a-ji-na
ajinagul,a-ji-na-gul
ajinakavuw,a-ji-na-ka-vuw
ajinaxona,a-ji-na-xo-na
ajindor,a-jin-dor
ajiotaj,a-ji-o-taj
ajirvoqi,a-jir-vo-qi
ajiva,a-ji-va
ajivalik,a-ji-va-lik
ajivaqa,a-ji-va-qa
ajiz,a-jiz
ajlof,aj-lof
ajnabiy,aj-na-biy
ajnabiylik,aj-na-biy-lik
ajnos,aj-nos
ajoyib,a-jo-yib
ajoyiblik,a-jo-yib-lik
ajoyibot,a-jo-yi-bot
ajoyibxona,a-jo-yib-xo-na
ajr,ajr
ajragan,aj-ra-gan
ajraganlik,aj-ra-gan-lik
ajraliw,aj-ra-liw
ajraliwmoq,aj-ra-liw-moq
ajraliwuv,aj-ra-li-wuv
ajralma,aj-ral-ma
ajralmas,aj-ral-mas
ajralmaslik,aj-ral-mas-lik
ajralmoq,aj-ral-moq
ajraluv,aj-ra-luv
ajraluvwan,aj-ra-luv-wan
ajraluvwanlik,aj-ra-luv-wan-lik
ajraluvwi,aj-ra-luv-wi
ajramas,aj-ra-mas
ajramaslik,aj-ra-mas-lik
ajramawilik,aj-ra-ma-wi-lik
ajramoq,aj-ra-moq
ajratiliw,aj-ra-ti-liw
ajratilmoq,aj-ra-til-moq
ajratiw,aj-ra-tiw
ajratiwmoq,aj-ra-tiw-moq
ajratkiw,aj-rat-kiw
ajratma,aj-rat-ma
ajratmoq,aj-rat-moq
ajrattiriw,aj-rat-ti-riw
ajrattirmoq,aj-rat-tir-moq
ajrattiruv,aj-rat-ti-ruv
ajratuv,aj-ra-tuv
ajratuvwan,aj-ra-tuv-wan
ajratuvwanlik,aj-ra-tuv-wan-lik
ajratuvwi,aj-ra-tuv-wi
ajratuvwilik,aj-ra-tuv-wi-lik
ajraw,aj-raw
ajrawiw,aj-ra-wiw
ajrawlik,aj-raw-lik
ajrawmaslik,aj-raw-mas-lik
ajrawmoq,aj-raw-moq
ajrawuv,aj-ra-wuv
ajrawuvwi,aj-ra-wuv-wi
ajrim,aj-rim
ajrimlamoq,aj-rim-la-moq
ajrimlaniw,aj-rim-la-niw
ajrimlanmoq,aj-rim-lan-moq
ajrimlaw,aj-rim-law
ajrimlawmoq,aj-rim-law-moq
ajrimlik,aj-rim-lik
ajrimlov,aj-rim-lov
ajrimlovwi,aj-rim-lov-wi
ajriq,aj-riq
ajriqbow,aj-riq-bow
ajriqxor,aj-riq-xor
ajriqzor,aj-riq-zor
ajriqzorlik,aj-riq-zor-lik
ajroqlik,aj-roq-lik
ajur,a-jur
ajuva,a-ju-va
ajuz,a-juz
ajuza,a-ju-za
ajz,ajz
ajzo,aj-zo
ajzwi,ajz-wi
aka,a-ka
akademgrammatika,a-ka-demg-ram-ma-ti-ka
akademik,a-ka-de-mik
akademiklik,a-ka-de-mik-lik
akademiya,a-ka-de-mi-ya
akademizm,a-ka-de-mizm
akaju,a-ka-ju
akaklamoq,a-kak-la-moq
akaklatmoq,a-kak-lat-moq
akaklov,a-kak-lov
akalik,a-ka-lik
akalkuliya,a-kal-ku-li-ya
akan,a-kan
akant,a-kant
akantit,a-kan-tit
akantoma,a-kan-to-ma
akantopora,a-kan-to-po-ra
akantotsefallar,a-kan-tot-se-fal-lar
akantotsefalus,a-kan-tot-se-fa-lus
akantotsefalyoz,a-kan-tot-se-fal-yoz
akantoz,a-kan-toz
akapella,a-ka-pel-la
akardiya,a-kar-di-ya
akariaz,a-ka-ri-az
akarifaglar,a-ka-ri-fag-lar
akaritsidlar,a-ka-rit-sid-lar
akaritsidoz,a-ka-rit-si-doz
akarologiya,a-ka-ro-lo-gi-ya
akaroz,a-ka-roz
akas,a-kas
akasi,a-ka-si
akasiz,a-ka-siz
akasizlik,a-ka-siz-lik
akatsiya,a-kat-si-ya
akatsiyadowlar,a-kat-si-ya-dow-lar
akavawwa,a-ka-vaw-wa
akawak,a-ka-wak
akawaklanmoq,a-ka-wak-lan-moq
akawilik,a-ka-wi-lik
akbar,ak-bar
akerit,a-ke-rit
akermanit,a-ker-ma-nit
akildoq,a-kil-doq
akildoqlik,a-kil-doq-lik
akillamoq,a-kil-la-moq
akillatiw,a-kil-la-tiw
akillatmoq,a-kil-lat-moq
akillaw,a-kil-law
akillawmoq,a-kil-law-moq
akillov,a-kil-lov
akinak,a-ki-nak
akinetalar,a-ki-ne-ta-lar
akineziya,a-ki-ne-zi-ya
akkadlar,ak-kad-lar
akklamatsiya,akk-la-mat-si-ya
akklimatizator,akk-li-ma-ti-za-tor
akklimatizatsiya,akk-li-ma-ti-zat-si-ya
akkolada,ak-ko-la-da
akkomodatsiya,ak-ko-mo-dat-si-ya
akkompanement,ak-kom-pa-ne-ment
akkompaniator,ak-kom-pa-ni-a-tor
akkord,ak-kord
akkordeon,ak-kor-de-on
akkordeonwi,ak-kor-de-on-wi
akkordli,ak-kord-li
akkreditatsion,akk-re-di-tat-si-on
akkreditatsiya,akk-re-di-tat-si-ya
akkreditiv,akk-re-di-tiv
akkreditivlar,akk-re-di-tiv-lar
akkreditlaw,akk-re-dit-law
akkretsion,akk-ret-si-on
akkretsiya,akk-ret-si-ya
akkumulyativ,ak-ku-mul-ya-tiv
akkumulyator,ak-ku-mul-ya-tor
akkumulyatsion,ak-ku-mul-yat-si-on
akkumulyatsiya,ak-ku-mul-yat-si-ya
akkumulyatsiyalaw,ak-ku-mul-yat-si-ya-law
akmal,ak-mal
akme,ak-me
akmeist,ak-me-ist
akmeizm,ak-me-izm
akmolit,ak-mo-lit
akobir,a-ko-bir
akonit,a-ko-nit
akonitin,a-ko-ni-tin
akonto,a-kon-to
akr,akr
akram,ak-ram
akraniya,ak-ra-ni-ya
akridin,ak-ri-din
akril,ak-ril
akrilamid,ak-ri-la-mid
akrilat,ak-ri-lat
akrilatlar,ak-ri-lat-lar
akrilonitril,ak-ri-lo-nit-ril
akriogen,ak-ri-o-gen
akrixin,ak-ri-xin
akroanesteziya,ak-ro-a-nes-te-zi-ya
akrobat,ak-ro-bat
akrobatik,ak-ro-ba-tik
akrobatika,ak-ro-ba-ti-ka
akrobatlik,ak-ro-bat-lik
akrobatwi,ak-ro-bat-wi
akrobatwilik,ak-ro-bat-wi-lik
akrofobiya,ak-ro-fo-bi-ya
akrogidroz,ak-ro-gid-roz
akrokefaliya,ak-ro-ke-fa-li-ya
akrolein,ak-ro-le-in
akromegaliya,ak-ro-me-ga-li-ya
akromelanizm,ak-ro-me-la-nizm
akromion,ak-ro-mi-on
akronim,ak-ro-nim
akroparesteziya,ak-ro-pa-res-te-zi-ya
akropetal,ak-ro-pe-tal
akropol,ak-ro-pol
akroporit,ak-ro-po-rit
akrosoma,ak-ro-so-ma
akrospora,ak-ros-po-ra
akrostix,ak-ros-tix
akroteriy,ak-ro-te-riy
akrotermalar,ak-ro-ter-ma-lar
akrotsefaliya,ak-rot-se-fa-li-ya
akroxordit,ak-ro-xor-dit
aks,aks
aksa,ak-sa
aksar,ak-sar
aksaran,ak-sa-ran
aksari,ak-sa-ri
aksariyat,ak-sa-ri-yat
akselbant,ak-sel-bant
akselerat,ak-se-le-rat
akselerator,ak-se-le-ra-tor
akseleratsiya,ak-se-le-rat-si-ya
akselerograf,ak-se-le-rog-raf
akselerometr,ak-se-le-ro-metr
aksent,ak-sent
aksentologiya,ak-sen-to-lo-gi-ya
aksentuatsiya,ak-sen-tu-at-si-ya
aksept,ak-sept
akseptant,ak-sep-tant
akseptatsiya,ak-sep-tat-si-ya
akseptlamoq,ak-sept-la-moq
akseptlaw,ak-sept-law
akseptor,ak-sep-tor
akseptoriy,ak-sep-to-riy
akseptsiz,ak-sept-siz
akseroftol,ak-se-rof-tol
aksession,ak-ses-si-on
aksessiya,ak-ses-si-ya
aksessor,ak-ses-sor
aksessorlik,ak-ses-sor-lik
aksessuar,ak-ses-su-ar
aksial,ak-si-al
aksidensiya,ak-si-den-si-ya
aksiga,ak-si-ga
aksilharakat,ak-sil-ha-ra-kat
aksilharakatwi,ak-sil-ha-ra-kat-wi
aksilharakatwilik,ak-sil-ha-ra-kat-wi-lik
aksilijtimoiy,ak-si-lij-ti-mo-iy
aksilinqilob,ak-si-lin-qi-lob
aksilinqilobiy,ak-si-lin-qi-lo-biy
aksilinqilobwi,ak-si-lin-qi-lob-wi
aksilinqilobwilik,ak-si-lin-qi-lob-wi-lik
aksinit,ak-si-nit
aksinwa,ak-sin-wa
aksiolit,ak-si-o-lit
aksiolitli,ak-si-o-lit-li
aksiologiya,ak-si-o-lo-gi-ya
aksioma,ak-si-o-ma
aksiomatik,ak-si-o-ma-tik
aksiometr,ak-si-o-metr
aksioner,ak-si-o-ner
aksionerlik,ak-si-o-ner-lik
aksirik,ak-si-rik
aksiriw,ak-si-riw
aksirmoq,ak-sir-moq
aksirtiriw,ak-sir-ti-riw
aksirtirmoq,ak-sir-tir-moq
aksiruv,ak-si-ruv
aksiwa,ak-si-wa
aksiwasiga,ak-si-wa-si-ga
aksiya,ak-si-ya
aksiyador,ak-si-ya-dor
aksiyadorlik,ak-si-ya-dor-lik
aksiyalawtiriw,ak-si-ya-law-ti-riw
aksiyalawtirmoq,ak-si-ya-law-tir-moq
aksiyali,ak-si-ya-li
aksiyawi,ak-si-ya-wi
aksiz,ak-siz
akslaniw,aks-la-niw
akslanmoq,aks-lan-moq
akslantiriw,aks-lan-ti-riw
akslantirmoq,aks-lan-tir-moq
aksoida,ak-so-i-da
aksolotl,ak-so-lotl
akson,ak-son
aksonograf,ak-so-nog-raf
aksonometr,ak-so-no-metr
aksonometrik,ak-so-no-met-rik
aksonometriya,ak-so-no-met-ri-ya
akssado,aks-sa-do
akswula,aks-wu-la
akt,akt
aktant,ak-tant
aktboz,akt-boz
aktbozlik,akt-boz-lik
aktin,ak-tin
aktinidiya,ak-ti-ni-di-ya
aktinidiyadowlar,ak-ti-ni-di-ya-dow-lar
aktinidlar,ak-ti-nid-lar
aktiniy,ak-ti-niy
aktiniyalar,ak-ti-ni-ya-lar
aktinobatsillyoz,ak-ti-no-bat-sill-yoz
aktinoelektr,ak-ti-no-e-lektr
aktinofaglar,ak-ti-no-fag-lar
aktinofotometr,ak-ti-no-fo-to-metr
aktinograf,ak-ti-nog-raf
aktinoidlar,ak-ti-no-id-lar
aktinolit,ak-ti-no-lit
aktinometr,ak-ti-no-metr
aktinometrik,ak-ti-no-met-rik
aktinometriya,ak-ti-no-met-ri-ya
aktinomikoz,ak-ti-no-mi-koz
aktinomiozin,ak-ti-no-mi-o-zin
aktinomitset,ak-ti-no-mit-set
aktinomitsin,ak-ti-no-mit-sin
aktinomorf,ak-ti-no-morf
aktinon,ak-ti-non
aktinoskop,ak-ti-nos-kop
aktinoskopiya,ak-ti-nos-ko-pi-ya
aktinostel,ak-ti-nos-tel
aktinouran,ak-ti-no-u-ran
aktiv,ak-tiv
aktivator,ak-ti-va-tor
aktivatsion,ak-ti-vat-si-on
aktivatsiya,ak-ti-vat-si-ya
aktivist,ak-ti-vist
aktivistlik,ak-ti-vist-lik
aktivizatsiya,ak-ti-vi-zat-si-ya
aktivlamoq,ak-tiv-la-moq
aktivlaniw,ak-tiv-la-niw
aktivlantirilmoq,ak-tiv-lan-ti-ril-moq
aktivlantiriw,ak-tiv-lan-ti-riw
aktivlar,ak-tiv-lar
aktivlaw,ak-tiv-law
aktivlawan,ak-tiv-la-wan
aktivlawanlik,ak-tiv-la-wan-lik
aktivlawiw,ak-tiv-la-wiw
aktivlawmoq,ak-tiv-law-moq
aktivlawtiriw,ak-tiv-law-ti-riw
aktivlawtirmoq,ak-tiv-law-tir-moq
aktivlawtiruvwi,ak-tiv-law-ti-ruv-wi
aktivlawuv,ak-tiv-la-wuv
aktivlik,ak-tiv-lik
aktivlovwi,ak-tiv-lov-wi
aktivmas,ak-tiv-mas
aktograf,ak-tog-raf
aktomiozin,ak-to-mi-o-zin
aktor,ak-tor
aktrisa,akt-ri-sa
aktrisalik,akt-ri-sa-lik
aktual,ak-tu-al
aktualizatsiya,ak-tu-a-li-zat-si-ya
aktualizm,ak-tu-a-lizm
aktuallik,ak-tu-al-lik
aktuariy,ak-tu-a-riy
aktyor,akt-yor
aktyorlik,akt-yor-lik
akula,a-ku-la
akulasimonlar,a-ku-la-si-mon-lar
akumetriya,a-ku-met-ri-ya
akupunktura,a-ku-punk-tu-ra
akustik,a-kus-tik
akustika,a-kus-ti-ka
akustikaviy,a-kus-ti-ka-viy
akustikon,a-kus-ti-kon
akustimetr,a-kus-ti-metr
akustoelektronika,a-kus-to-e-lekt-ro-ni-ka
akustooptika,a-kus-to-op-ti-ka
akuterapiya,a-ku-te-ra-pi-ya
akuwer,a-ku-wer
akuwerka,a-ku-wer-ka
akuwerkalik,a-ku-wer-ka-lik
akuwerlik,a-ku-wer-lik
akuzalgiya,a-ku-zal-gi-ya
akva,ak-va
akvadag,ak-va-dag
akvagel,ak-va-gel
akvalaw,ak-va-law
akvalawwi,ak-va-law-wi
akvamarin,ak-va-ma-rin
akvametriya,ak-va-met-ri-ya
akvanavt,ak-va-navt
akvarel,ak-va-rel
akvarelwi,ak-va-rel-wi
akvaridlar,ak-va-rid-lar
akvarium,ak-va-ri-um
akvatinta,ak-va-tin-ta
akvatipiya,ak-va-ti-pi-ya
akvatollar,ak-va-tol-lar
akvatoriya,ak-va-to-ri-ya
akvatropizm,ak-vat-ro-pizm
akveduk,ak-ve-duk
akvilegiya,ak-vi-le-gi-ya
akvilon,ak-vi-lon
akvizitor,ak-vi-zi-tor
aladdavom,a-lad-da-vom
alaf,a-laf
alag,a-lag
alagda,a-lag-da
alagdalaniw,a-lag-da-la-niw
alagdalanmoq,a-lag-da-lan-moq
alagdalik,a-lag-da-lik
alahlamoq,a-lah-la-moq
alahlaw,a-lah-law
alahsiramoq,a-lah-si-ra-moq
alahsiraw,a-lah-si-raw
alak,a-lak
alakbof,a-lak-bof
alakulit,a-la-ku-lit
alakwi,a-lak-wi
alakwilik,a-lak-wi-lik
alalabad,a-la-la-bad
alaliya,a-la-li-ya
alaloqibat,a-la-lo-qi-bat
alalxusus,a-lal-xu-sus
alam,a-lam
alamawiz,a-la-ma-wiz
alamdiyda,a-lam-diy-da
alamdor,a-lam-dor
alamdorlik,a-lam-dor-lik
alamlanmoq,a-lam-lan-moq
alamli,a-lam-li
alamnok,a-lam-nok
alamon,al-a-mon
alamozit,a-la-mo-zit
alamsiz,a-lam-siz
alamzada,a-lam-za-da
alamzadalik,a-lam-za-da-lik
alanin,a-la-nin
alanlar,a-lan-lar
alanton,a-lan-ton
alapi,a-la-pi
alas,a-las
alaslamoq,a-las-la-moq
alaslov,a-las-lov
alaslovwi,a-las-lov-wi
alaswi,a-las-wi
alaswilik,a-las-wi-lik
alaviylar,a-la-viy-lar
alawa,a-la-wa
alawabof,a-la-wa-bof
alawabop,a-la-wa-bop
alawalamoq,a-la-wa-la-moq
alawalaniw,a-la-wa-la-niw
alawalanmoq,a-la-wa-lan-moq
alawalantirgiw,a-la-wa-lan-tir-giw
alawalantiriw,a-la-wa-lan-ti-riw
alawalantirmoq,a-la-wa-lan-tir-moq
alawalanuv,a-la-wa-la-nuv
alawalanuvwan,a-la-wa-la-nuv-wan
alawalanuvwi,a-la-wa-la-nuv-wi
alawalatiw,a-la-wa-la-tiw
alawalatmoq,a-la-wa-lat-moq
alawali,a-la-wa-li
alawasiz,a-la-wa-siz
alawasizlik,a-la-wa-siz-lik
alawlamoq,a-law-la-moq
alawlaw,a-law-law
alawlov,a-law-lov
alaxsimoq,a-lax-si-moq
alaxsiraw,a-lax-si-raw
alaxsitiw,a-lax-si-tiw
alaxsitmoq,a-lax-sit-moq
alaxsiw,a-lax-siw
alayh,a-layh
alayhillana,a-lay-hil-la-na
alayhissalom,a-lay-his-sa-lom
alaykum,a-lay-kum
alayno,a-lay-no
alban,al-ban
albanlar,al-ban-lar
albanwalamoq,al-ban-wa-la-moq
albanwalaw,al-ban-wa-law
albat,al-bat
albatros,al-bat-ros
albatrossimonlar,al-bat-ros-si-mon-lar
albatta,al-bat-ta
albedo,al-be-do
albedometr,al-be-do-metr
albertit,al-ber-tit
albinizm,al-bi-nizm
albinoslar,al-bi-nos-lar
albit,al-bit
albitit,al-bi-tit
albitlaniw,al-bit-la-niw
albitofir,al-bi-to-fir
albitsiya,al-bit-si-ya
albixtol,al-bix-tol
albolin,al-bo-lin
albolit,al-bo-lit
albom,al-bom
albomitsin,al-bo-mit-sin
alboranit,al-bo-ra-nit
albuminlar,al-bu-min-lar
albuminuriya,al-bu-mi-nu-ri-ya
albutsid,al-but-sid
aldamoq,al-da-moq
aldamoqlik,al-da-moq-lik
aldamwi,al-dam-wi
aldamwilik,al-dam-wi-lik
aldanilmoq,al-da-nil-moq
aldaniw,al-da-niw
aldanma,al-dan-ma
aldanmaslik,al-dan-mas-lik
aldanmoq,al-dan-moq
aldanmoqlik,al-dan-moq-lik
aldanuv,al-da-nuv
aldanuvwan,al-da-nuv-wan
aldatiw,al-da-tiw
aldatmoq,al-dat-moq
aldaw,al-daw
aldawanlik,al-da-wan-lik
aldawansimon,al-da-wan-si-mon
aldawiw,al-da-wiw
aldawmoq,al-daw-moq
aldawuv,al-da-wuv
aldebaran,al-de-ba-ran
aldegidlar,al-de-gid-lar
aldol,al-dol
aldolaza,al-do-la-za
aldollar,al-dol-lar
aldoq,al-doq
aldoqwi,al-doq-wi
aldoqwilik,al-doq-wi-lik
aldosteron,al-dos-te-ron
aldov,al-dov
aldovwi,al-dov-wi
aldovwilik,al-dov-wi-lik
aldozalar,al-do-za-lar
aldrovanda,ald-ro-van-da
alebastr,a-le-bastr
alebastrlamoq,a-le-ba-strla-moq
alebastrlaw,a-le-ba-strlaw
alebastrli,a-le-ba-strli
alebastrwi,a-le-ba-strwi
alebastrwilik,a-le-ba-strwi-lik
aleksandrit,a-lek-sand-rit
aleksanor,a-lek-sa-nor
aleksiya,a-lek-si-ya
alemannlar,a-le-mann-lar
aleut,a-le-ut
aleutit,a-le-u-tit
aleutlar,a-le-ut-lar
aleutwa,a-le-ut-wa
alevrit,a-lev-rit
alevrolit,a-lev-ro-lit
alevropelit,a-lev-ro-pe-lit
aleykemiya,a-ley-ke-mi-ya
aleykiya,a-ley-ki-ya
aleyrodidlar,a-ley-ro-did-lar
aleyrometr,a-ley-ro-metr
aleyron,a-ley-ron
alfa,al-fa
alfametr,al-fa-metr
alfatron,al-fat-ron
alfavit,al-fa-vit
alfer,al-fer
alfiroq,al-fi-roq
alfol,al-fol
alfons,al-fons
alfoz,al-foz
alfozda,al-foz-da
algaritlar,al-ga-rit-lar
algebra,al-geb-ra
algebraik,al-geb-ra-ik
algezimetr,al-ge-zi-metr
algeziya,al-ge-zi-ya
algi,al-gi
alginat,al-gi-nat
algitsidlar,al-git-sid-lar
algol,al-gol
algolog,al-go-log
algologiya,al-go-lo-gi-ya
algoritm,al-go-ritm
algoritmik,al-go-rit-mik
algoritmlaw,al-go-ritm-law
algov,al-gov
algovit,al-go-vit
alhamdu,al-ham-du
alhamdulillo,al-ham-du-lil-lo
alhamdulilloh,al-ham-du-lil-loh
alhaq,al-haq
alhazar,al-ha-zar
alhol,al-hol
alholda,al-hol-da
alholgawa,al-hol-ga-wa
alhosil,al-ho-sil
ali,a-li
alibi,a-li-bi
alidada,a-li-da-da
alif,a-lif
alifatik,a-li-fa-tik
alifbe,a-lif-be
alifbo,a-lif-bo
alifday,a-lif-day
aliflamoq,a-lif-la-moq
aliflanmoq,a-lif-lan-moq
aliflaw,a-lif-law
aliflov,a-lif-lov
alifmoy,a-lif-moy
alignin,a-lig-nin
aligote,a-li-go-te
aliilohiylar,a-li-i-lo-hiy-lar
alik,a-lik
alim,a-lim
aliment,a-li-ment
alimentar,a-li-men-tar
alimentatsiya,a-li-men-tat-si-ya
alimentwi,a-li-ment-wi
alios,a-li-os
alipit,a-li-pit
alismadowlar,a-lis-ma-dow-lar
alitsiklik,a-lit-sik-lik
aliw,a-liw
aliwinmoq,a-li-win-moq
aliwiw,a-li-wiw
aliwmaslik,a-liw-mas-lik
aliwmoq,a-liw-moq
aliwmoqlik,a-liw-moq-lik
aliwtirilmoq,a-liw-ti-ril-moq
aliwtiriw,a-liw-ti-riw
aliwtirmaslik,a-liw-tir-mas-lik
aliwtirmoq,a-liw-tir-moq
aliwtiruv,a-liw-ti-ruv
aliwtiruvwi,a-liw-ti-ruv-wi
aliwuv,a-li-wuv
aliwuvwi,a-li-wuv-wi
alizarin,a-li-za-rin
alizarinlamoq,a-li-za-rin-la-moq
alizarinlaw,a-li-za-rin-law
alizonit,a-li-zo-nit
aljabr,al-jabr
aljimoq,al-ji-moq
aljiraganlik,al-ji-ra-gan-lik
aljiramoq,al-ji-ra-moq
aljiratmoq,al-ji-rat-moq
aljitmoq,al-jit-moq
aljiw,al-jiw
aljiwmoq,al-jiw-moq
alkadiyenlar,al-ka-di-yen-lar
alkalimetrik,al-ka-li-met-rik
alkalimetriya,al-ka-li-met-ri-ya
alkaloid,al-ka-lo-id
alkaloidlar,al-ka-lo-id-lar
alkaloidwunos,al-ka-lo-id-wu-nos
alkaloz,al-ka-loz
alkana,al-ka-na
alkanlar,al-kan-lar
alkaw,al-kaw
alkenlar,al-ken-lar
alkillar,al-kil-lar
alkillaw,al-kil-law
alkillovwi,al-kil-lov-wi
alkilsulfatlar,al-kil-sul-fat-lar
alkimyo,al-kim-yo
alkimyogar,al-kim-yo-gar
alkinlar,al-kin-lar
alkogol,al-ko-gol
alkogolik,al-ko-go-lik
alkogolimetriya,al-ko-go-li-met-ri-ya
alkogoliz,al-ko-go-liz
alkogolizatsiya,al-ko-go-li-zat-si-ya
alkogolizm,al-ko-go-lizm
alkogollar,al-ko-gol-lar
alkogolli,al-ko-gol-li
alkogolsiz,al-ko-gol-siz
alkogolyatlar,al-ko-gol-yat-lar
alkold,al-kold
alkor,al-kor
alla,al-la
allagoy,al-la-goy
allakim,al-la-kim
allakimsa,al-la-kim-sa
allaktit,al-lak-tit
allalamoq,al-la-la-moq
allalaw,al-la-law
allalawmoq,al-la-law-moq
allalov,al-la-lov
allamahal,al-la-ma-hal
allamahalda,al-la-ma-hal-da
allamahalgawa,al-la-ma-hal-ga-wa
allambalo,al-lam-ba-lo
allanarsa,al-la-nar-sa
allanewa,al-la-ne-wa
allanewuk,al-la-ne-wuk
allanima,al-la-ni-ma
allanimabalo,al-la-ni-ma-ba-lo
allanit,al-la-nit
allantoin,al-lan-to-in
allantois,al-lan-to-is
allapayt,al-la-payt
allaqanaqa,al-la-qa-na-qa
allaqanaqasiga,al-la-qa-na-qa-si-ga
allaqandaqa,al-la-qan-da-qa
allaqanday,al-la-qan-day
allaqanwa,al-la-qan-wa
allaqawon,al-la-qa-won
allaqawonda,al-la-qa-won-da
allaqawondan,al-la-qa-won-dan
allaqawonlar,al-la-qa-won-lar
allaqawowawa,al-la-qa-wo-wa-wa
allaqayda,al-la-qay-da
allaqaydan,al-la-qay-dan
allaqayer,al-la-qa-yer
allaqayerda,al-la-qa-yer-da
allaqayerdan,al-la-qa-yer-dan
allaqayerga,al-la-qa-yer-ga
allaqayga,al-la-qay-ga
allaqayoq,al-la-qa-yoq
allaqayoqda,al-la-qa-yoq-da
allaqayoqdagi,al-la-qa-yoq-da-gi
allaqayoqdan,al-la-qa-yoq-dan
allaqayoqqa,al-la-qa-yoq-qa
allaqaysi,al-la-qay-si
allavaqt,al-la-vaqt
allavaqtgawa,al-la-vaqt-ga-wa
allawi,al-la-wi
allazamon,al-la-za-mon
allegorik,al-le-go-rik
allegoriya,al-le-go-ri-ya
allegretto,al-leg-ret-to
allegro,al-leg-ro
allelizm,al-le-lizm
allellar,al-lel-lar
allelomorf,al-le-lo-morf
allelopatiya,al-le-lo-pa-ti-ya
allemerizm,al-le-me-rizm
allemonit,al-le-mo-nit
allemorf,al-le-morf
allenlar,al-len-lar
allergen,al-ler-gen
allergenlar,al-ler-gen-lar
allergik,al-ler-gik
allergiya,al-ler-gi-ya
allergodermatit,al-ler-go-der-ma-tit
allergodermatoz,al-ler-go-der-ma-toz
allergolog,al-ler-go-log
allergologik,al-ler-go-lo-gik
