word,syllables
markazlashmoq,mar-kaz-lash-moq
markazlashtirilmoq,mar-kaz-lash-ti-ril-moq
markazlashtirish,mar-kaz-lash-ti-rish
markazlashtirmoq,mar-kaz-lash-tir-moq
markazlashuv,mar-kaz-la-shuv
markazlik,mar-kaz-lik
markazlovchi,mar-kaz-lov-chi
markaztopar,mar-kaz-to-par
marketing,mar-ke-ting
marketolog,mar-ke-to-log
markgraf,ma-rkgraf
markitantlar,mar-ki-tant-lar
markiz,mar-kiz
markiza,mar-ki-za
markizet,mar-ki-zet
markomanlar,mar-ko-man-lar
marksheyder,mark-shey-der
marksheyderiya,mark-shey-de-ri-ya
marksheyderlik,mark-shey-der-lik
marksist,mark-sist
marksistik,mark-sis-tik
marksizm,mark-sizm
markyor,mark-yor
markyorchi,mark-yor-chi
markyorli,mark-yor-li
marli,mar-li
marmar,mar-mar
marmarak,mar-ma-rak
marmarchi,mar-mar-chi
marmarkishmish,mar-mar-kish-mish
marmartarvuz,mar-mar-tar-vuz
marmartosh,mar-mar-tosh
marmelad,mar-me-lad
marodyor,ma-rod-yor
marodyorlik,ma-rod-yor-lik
marohil,ma-ro-hil
marokashliklar,ma-ro-kash-lik-lar
marom,ma-rom
maromida,ma-ro-mi-da
maromiy-uslubiy,ma-ro-miy-us-lu-biy
maromiylik,ma-ro-miy-lik
maromli,ma-rom-li
maromlilik,ma-rom-li-lik
maromnoma,ma-rom-no-ma
maromsiz,ma-rom-siz
maromsizlik,ma-rom-siz-lik
maroq,ma-roq
maroqlanmoq,ma-roq-lan-moq
maroqlantirilmoq,ma-roq-lan-ti-ril-moq
maroqlantirmoq,ma-roq-lan-tir-moq
maroqli,ma-roq-li
maroqsiz,ma-roq-siz
marosim,ma-ro-sim
marotaba,ma-ro-ta-ba
marqa,mar-qa
marqad,mar-qad
marqayuz,mar-qa-yuz
marra,mar-ra
marrchi,marr-chi
marrchilik,marr-chi-lik
mars,mars
marsala,mar-sa-la
marselyeza,mar-sel-ye-za
marsh,marsh
marsh-manyovr,ma-rsh-man-yovr
marshal,mar-shal
marshallagiozlar,mar-shal-la-gi-oz-lar
marshallik,mar-shal-lik
marshansiya,mar-shan-si-ya
marshchi,marsh-chi
marshirovka,mar-shi-rov-ka
marshrut,marsh-rut
marshrutli,marsh-rut-li
marsiliya,mar-si-li-ya
marsiliyadoshlar,mar-si-li-ya-dosh-lar
marsionim,mar-si-o-nim
marsionimiya,mar-si-o-ni-mi-ya
marsiya,mar-si-ya
marsiyachi,mar-si-ya-chi
marsiyachilik,mar-si-ya-chi-lik
marsiyago‘y,mar-si-ya-go‘y
marsiyago‘ylik,mar-si-ya-go‘y-lik
marsiyanavis,mar-si-ya-na-vis
marsiyanavislik,mar-si-ya-na-vis-lik
marsiyaxon,mar-si-ya-xon
marsiyaxonlik,mar-si-ya-xon-lik
mart,mart
marta,mar-ta
martaba,mar-ta-ba
martabachilik,mar-ta-ba-chi-lik
martabalab,mar-ta-ba-lab
martabali,mar-ta-ba-li
martabalilik,mar-ta-ba-li-lik
martabasiz,mar-ta-ba-siz
martabatalab,mar-ta-ba-ta-lab
martacha,mar-ta-cha
martalab,mar-ta-lab
marten,mar-ten
martenchi,mar-ten-chi
martenchilik,mar-ten-chi-lik
martensit,mar-ten-sit
marti,mar-ti
martishka,mar-tish-ka
marvak,mar-vak
marvaktut,mar-vak-tut
marvarid,mar-va-rid
marvaridgul,mar-va-rid-gul
marvaridli,mar-va-rid-li
marvaridsimon,mar-va-rid-si-mon
marvartak,mar-var-tak
marz,marz
marza,mar-za
marzacha,mar-za-cha
marzalamoq,mar-za-la-moq
marzalash,mar-za-lash
marzali,mar-za-li
marzasiz,mar-za-siz
marzatekislagich,mar-za-te-kis-la-gich
marzbon,marz-bon
mas'h,mas'h
mas'ud,mas-'ud
mas'udlik,mas-'ud-lik
mas'udona,mas-'u-do-na
mas'ul,mas-'ul
mas'uliyat,mas-'u-li-yat
mas'uliyatli,mas-'u-li-yat-li
mas'uliyatsiz,mas-'u-li-yat-siz
mas'uliyatsizlik,mas-'u-li-yat-siz-lik
mas'ullik,mas-'ul-lik
masal,ma-sal
masala,ma-sa-la
masalan,ma-sa-lan
masalaxon,ma-sa-la-xon
masalaxonlik,ma-sa-la-xon-lik
masalchi,ma-sal-chi
masalchilik,ma-sal-chi-lik
masalliq,ma-sal-liq
masalnavis,ma-sal-na-vis
masalnavislik,ma-sal-na-vis-lik
masalxon,ma-sal-xon
masalxonlik,ma-sal-xon-lik
masarrat,ma-sar-rat
masdar,mas-dar
mash'al,mash-'al
mash'ala,mash-'a-la
mash'aldek,mash-'al-dek
mash'aldor,mash-'al-dor
mash'aliston,mash-'a-lis-ton
mash'allik,mash-'al-lik
mash'alsimon,mash-'al-si-mon
mash'um,mash-'um
mash'umlik,mash-'um-lik
mashak,ma-shak
mashak va moshak,ma-shak -va -mo-shak
mashaqqat,ma-shaq-qat
mashaqqatlanish,ma-shaq-qat-la-nish
mashaqqatlanmoq,ma-shaq-qat-lan-moq
mashaqqatlantirish,ma-shaq-qat-lan-ti-rish
mashaqqatlantirmoq,ma-shaq-qat-lan-tir-moq
mashaqqatlanuv,ma-shaq-qat-la-nuv
mashaqqatli,ma-shaq-qat-li
mashaqqatsiz,ma-shaq-qat-siz
mashg‘ul,mash-g‘ul
mashg‘uliyat,mash-g‘u-li-yat
mashg‘ullik,mash-g‘ul-lik
mashg‘ulot,mash-g‘u-lot
mashhur,mash-hur
mashhurlanmoq,mash-hur-lan-moq
mashhurlik,mash-hur-lik
mashina,ma-shi-na
mashina-mexanizm,ma-shi-na--me-xa-nizm
mashina-traktor,ma-shi-na-t-rak-tor
mashina-uskuna,ma-shi-na--us-ku-na
mashinabop,ma-shi-na-bop
mashinachi,ma-shi-na-chi
mashinachilik,ma-shi-na-chi-lik
mashinalashgan,ma-shi-na-lash-gan
mashinalashish,ma-shi-na-la-shish
mashinalashmoq,ma-shi-na-lash-moq
mashinalashtirilmoq,ma-shi-na-lash-ti-ril-moq
mashinalashtirish,ma-shi-na-lash-ti-rish
mashinalashtirmoq,ma-shi-na-lash-tir-moq
mashinali,ma-shi-na-li
mashinashunos,ma-shi-na-shu-nos
mashinashunoslik,ma-shi-na-shu-nos-lik
mashinasimon,ma-shi-na-si-mon
mashinasoz,ma-shi-na-soz
mashinasozlik,ma-shi-na-soz-lik
mashinaviy,ma-shi-na-viy
mashinaxona,ma-shi-na-xo-na
mashinist,ma-shi-nist
mashinistka,ma-shi-nist-ka
mashinistkalik,ma-shi-nist-ka-lik
mashinka,ma-shin-ka
mashkob,mash-kob
mashmasha,mash-ma-sha
mashmashachi,mash-ma-sha-chi
mashmashalashmoq,mash-ma-sha-lash-moq
mashmashali,mash-ma-sha-li
mashom,ma-shom
mashoq,ma-shoq
mashoqchi,ma-shoq-chi
mashoyix,ma-sho-yix
mashq,mashq
mashqlantirmoq,mashq-lan-tir-moq
mashqxona,mashq-xo-na
mashrab,mash-rab
mashrabxon,mash-rab-xon
mashrabxonlik,mash-rab-xon-lik
mashriq,mash-riq
mashriqzamin,mash-riq-za-min
mashru,mash-ru
mashruta,mash-ru-ta
mashrutali,mash-ru-ta-li
mashshoq,mash-shoq
mashshoqchi,mash-shoq-chi
mashshoqlik,mash-shoq-lik
mashshota,mash-sho-ta
mashshotalik,mash-sho-ta-lik
mashvarat,mash-va-rat
mashvaratchi,mash-va-rat-chi
mashvaratgoh,mash-va-rat-goh
mashvaratxona,mash-va-rat-xo-na
masih,ma-sih
masihiy,ma-si-hiy
masihiylik,ma-si-hiy-lik
masiho,ma-si-ho
masjid,mas-jid
maska,mas-ka
maskan,mas-kan
maskanli,mas-kan-li
maskarad,mas-ka-rad
maskirovka,mas-ki-rov-ka
maskirovkalash,mas-ki-rov-ka-lash
maskovchi,mas-kov-chi
maskulinizatsiya,mas-ku-li-ni-zat-si-ya
maskulinizm,mas-ku-li-nizm
maskun,mas-kun
maslahat,mas-la-hat
maslahatboshi,mas-la-hat-bo-shi
maslahatboshilik,mas-la-hat-bo-shi-lik
maslahatchi,mas-la-hat-chi
maslahatchilik,mas-la-hat-chi-lik
maslahatdon,mas-la-hat-don
maslahatdor,mas-la-hat-dor
maslahatdosh,mas-la-hat-dosh
maslahatdoshlik,mas-la-hat-dosh-lik
maslahatgo‘y,mas-la-hat-go‘y
maslahatgo‘ylik,mas-la-hat-go‘y-lik
maslahatlashish,mas-la-hat-la-shish
maslahatlashmoq,mas-la-hat-lash-moq
maslahatli,mas-la-hat-li
maslahatomuz,mas-la-ha-to-muz
maslahatoshi,mas-la-ha-to-shi
maslahatxona,mas-la-hat-xo-na
maslak,mas-lak
maslakdosh,mas-lak-dosh
maslakdoshlik,mas-lak-dosh-lik
maslakli,mas-lak-li
maslaksiz,mas-lak-siz
maslaksizlik,mas-lak-siz-lik
masluq,mas-luq
masmu,mas-mu
masnad,mas-nad
masnaviy,mas-na-viy
masnaviychi,mas-na-viy-chi
masnaviynavis,mas-na-viy-na-vis
masnaviynavislik,mas-na-viy-na-vis-lik
masnu,mas-nu
masof,ma-sof
masofa,ma-so-fa
masofat,ma-so-fat
masofaviy,ma-so-fa-viy
masoha,ma-so-ha
masokin,ma-so-kin
masolih,ma-so-lih
mason,ma-son
masonlik,ma-son-lik
masorif,ma-so-rif
masrif,mas-rif
masrur,mas-rur
masruriyat,mas-ru-ri-yat
masrurlanmoq,mas-rur-lan-moq
masrurlik,mas-rur-lik
masrurona,mas-ru-ro-na
maxsus,max-sus
maxsusan,max-su-san
maxsuslashmoq,max-sus-lash-moq
maxsuslashtirilmoq,max-sus-lash-ti-ril-moq
maxsuslashtirish,max-sus-lash-ti-rish
maxsuslik,max-sus-lik
maxzan,max-zan
may,may
mayak,ma-yak
mayaksimon,ma-yak-si-mon
mayatnik,ma-yat-nik
mayatnikli,ma-yat-nik-li
mayatniksimon,ma-yat-nik-si-mon
mayda,may-da
mayda-chuyda,may-da--chuy-da
mayda-dumaloq,may-da--du-ma-loq
mayda-mayda,may-da--may-da
mayda-yirik,may-da--yi-rik
maydabarg,may-da-barg
maydabargli,may-da-barg-li
maydabosh,may-da-bosh
maydacho‘p,may-da-cho‘p
maydafurush,may-da-fu-rush
maydafurushlik,may-da-fu-rush-lik
maydagap,may-da-gap
maydagaplik,may-da-gap-lik
maydakash,may-da-kash
maydalagich,may-da-la-gich
maydalamoq,may-da-la-moq
maydalanish,may-da-la-nish
maydalanmoq,may-da-lan-moq
maydalash,may-da-lash
maydalashmoq,may-da-lash-moq
maydalashtirilmoq,may-da-lash-ti-ril-moq
maydalashtirmoq,may-da-lash-tir-moq
maydalatmoq,may-da-lat-moq
maydalatuv,may-da-la-tuv
maydaroq,may-da-roq
maydataroq,may-da-ta-roq
maydon,may-don
maydon-maydon,may-don-may-don
maydoncha,may-don-cha
maydondorlik,may-don-dor-lik
maydondosh,may-don-dosh
mayflover,mayf-lo-ver
mayfurush,may-fu-rush
mayfurushlik,may-fu-rush-lik
maygun,may-gun
mayib,ma-yib
mayib-majruh,ma-yib-maj-ruh
mayib-majruhlik,ma-yib-maj-ruh-lik
mayib-mertik,ma-yib-mer-tik
mayiblanmoq,ma-yib-lan-moq
mayiblash,ma-yib-lash
mayiblik,ma-yib-lik
mayin,ma-yin
mayinlanish,ma-yin-la-nish
mayinlashish,ma-yin-la-shish
mayinlashmoq,ma-yin-lash-moq
mayinlik,ma-yin-lik
mayishish,ma-yi-shish
mayishmoq,ma-yish-moq
mayishtirmoq,ma-yish-tir-moq
mayishtiruv,ma-yish-ti-ruv
mayishuv,ma-yi-shuv
mayit,ma-yit
mayitkashlik,ma-yit-kash-lik
mayiz,ma-yiz
mayizbop,ma-yiz-bop
mayizchi,ma-yiz-chi
mayizday,ma-yiz-day
mayizfurush,ma-yiz-fu-rush
mayizfurushlik,ma-yiz-fu-rush-lik
mayka,may-ka
maykachan,may-ka-chan
maykada,may-ka-da
maykali,may-ka-li
mayl,mayl
mayl-havas,ma-yl-ha-vas
mayl-ishtiyoq,ma-yl-ish-ti-yoq
mayl-rag‘bat,ma-yl-rag‘-bat
mayl-xohish,ma-yl-xo-hish
mayldor,mayl-dor
mayli,may-li
mayli-mayli,may-li--may-li
mayliga,may-li-ga
mayllanish,mayl-la-nish
mayllanmoq,mayl-lan-moq
mayllantirilmoq,mayl-lan-ti-ril-moq
mayllashuv,mayl-la-shuv
maylli,mayl-li
mayllilik,mayl-li-lik
maylsiz,mayl-siz
maylsizlarcha,mayl-siz-lar-cha
maylsizlik,mayl-siz-lik
maymoq,may-moq
maymoqlanmoq,may-moq-lan-moq
maymoqlashmoq,may-moq-lash-moq
maymoqlashtirmoq,may-moq-lash-tir-moq
maymoqlik,may-moq-lik
maymun,may-mun
maymunbashara,may-mun-ba-sha-ra
maymunchak,may-mun-chak
maymunjon,may-mun-jon
maymunjonzor,may-mun-jon-zor
maymunqush,may-mun-qush
maymunsifat,may-mun-si-fat
maymunsimon,may-mun-si-mon
maymuntaxlit,may-mun-tax-lit
mayna,may-na
maynaboz,may-na-boz
maynabozchilik,may-na-boz-chi-lik
maynabozlik,may-na-boz-lik
maynaparast,may-na-pa-rast
maynaparastlik,may-na-pa-rast-lik
maynaxon,may-na-xon
mayolika,ma-yo-li-ka
mayonez,ma-yo-nez
mayoq,ma-yoq
mayor,ma-yor
mayoran,ma-yo-ran
mayorat,ma-yo-rat
mayorlik,ma-yor-lik
mayovka,ma-yov-ka
mayparast,may-pa-rast
mayparastlik,may-pa-rast-lik
mayrilmoq,may-ril-moq
mayriq,may-riq
mayriqlik,may-riq-lik
maysa,may-sa
maysazor,may-sa-zor
maysazorlik,may-sa-zor-lik
mayta,may-ta
mayuskulalar,ma-yus-ku-la-lar
mayxona,may-xo-na
mayxonachi,may-xo-na-chi
mayxo‘r,may-xo‘r
mayxo‘rlik,may-xo‘r-lik
mayxush,may-xush
mayxushlik,may-xush-lik
mayya,may-ya
mayyit,may-yit
mayzada,may-za-da
mayzamoq,may-za-moq
maz,maz
maza,ma-za
maza-bemaza,ma-za--be-ma-za
maza-matra,ma-za--mat-ra
maza-matrasiz,ma-za--mat-ra-siz
mazador,ma-za-dor
mazalanmoq,ma-za-lan-moq
mazali,ma-za-li
mazallat,ma-zal-lat
mazammat,ma-zam-mat
mazammatchi,ma-zam-mat-chi
mazammatgo‘ylik,ma-zam-mat-go‘y-lik
mazammatlamoq,ma-zam-mat-la-moq
mazanglar,ma-zang-lar
mazasiz,ma-za-siz
mazasizlik,ma-za-siz-lik
mazax,ma-zax
mazaxchi,ma-zax-chi
mazaxlamoq,ma-zax-la-moq
mazaxlov,ma-zax-lov
mazaxomuz,ma-za-xo-muz
mazaxo‘rak,ma-za-xo‘-rak
mazaxo‘raklik,ma-za-xo‘-rak-lik
mazdakchilik,maz-dak-chi-lik
mazdakiylar,maz-da-kiy-lar
mazdakiylik,maz-da-kiy-lik
mazdakizm,maz-da-kizm
mazdur,maz-dur
mazer,ma-zer
mazgil,maz-gil
mazhab,maz-hab
mazhabchi,maz-hab-chi
mazhabchilik,maz-hab-chi-lik
mazhabdosh,maz-hab-dosh
mazhar,maz-har
mazhariyat,maz-ha-ri-yat
maziyat,ma-zi-yat
mazkur,maz-kur
mazkura,maz-ku-ra
mazli,maz-li
mazlum,maz-lum
mazluma,maz-lu-ma
mazlumlik,maz-lum-lik
mazlumona,maz-lu-mo-na
mazlumparvar,maz-lum-par-var
mazlumparvarlik,maz-lum-par-var-lik
mazluq,maz-luq
mazluqot,maz-lu-qot
mazmum,maz-mum
mazmun,maz-mun
mazmun-mohiyat,maz-mun-mo-hi-yat
mazmunan,maz-mu-nan
mazmundor,maz-mun-dor
mazmundorlik,maz-mun-dor-lik
mazmundosh,maz-mun-dosh
mazmuni,maz-mu-ni
mazmunicha,maz-mu-ni-cha
mazmuniy,maz-mu-niy
mazmunli,maz-mun-li
mazmunsiz,maz-mun-siz
mazmunsizlantirilmoq,maz-mun-siz-lan-ti-ril-moq
mazmunsizlik,maz-mun-siz-lik
mazolim,ma-zo-lim
mazoxizm,ma-zo-xizm
mazraa,maz-ra-a
mazurka,ma-zur-ka
mazut,ma-zut
mazutlamoq,ma-zut-la-moq
mazutlanmoq,ma-zut-lan-moq
mazutli,ma-zut-li
mazutsiz,ma-zut-siz
ma’buda,ma-bu-da
ma’naviyat,ma-na-vi-yat
ma’ni,ma-ni
ma’nili,ma-ni-li
ma’tal,ma-tal
me'da,me'-da
me'daosti,me'-da-os-ti
me'mor,me'-mor
me'morchilik,me'-mor-chi-lik
me'moriy,me'-mo-riy
me'morlik,me'-mor-lik
me'roj,me'-roj
me'rojnoma,me'-roj-no-ma
me'yor,me'-yor
me'yoriy,me'-yo-riy
me'yoriylik,me'-yo-riy-lik
me'yorlashtirish,me'-yor-lash-ti-rish
me'yorli,me'-yor-li
me'yornoma,me'-yor-no-ma
me'yorsiz,me'-yor-siz
meandr,me-andr
mebel,me-bel
mebelchi,me-bel-chi
mebelchilik,me-bel-chi-lik
mebelsoz,me-bel-soz
mebelsozlik,me-bel-soz-lik
mechal,me-chal
mechallanish,me-chal-la-nish
mechallanmoq,me-chal-lan-moq
mechallik,me-chal-lik
mechkay,mech-kay
mechkaylashmoq,mech-kay-lash-moq
mechkaylik,mech-kay-lik
medal,me-dal
medaldor,me-dal-dor
medalist,me-da-list
medalli,me-dal-li
medalon,me-da-lon
medalyon,me-dal-yon
mediana,me-di-a-na
medianta,me-di-an-ta
mediastinit,me-di-as-ti-nit
mediastinografiya,me-di-as-ti-nog-ra-fi-ya
mediastinoskopiya,me-di-as-ti-nos-ko-pi-ya
mediastinotomiya,me-di-as-ti-no-to-mi-ya
mediator,me-di-a-tor
mediatorlar,me-di-a-tor-lar
mediatsiya,me-di-at-si-ya
medik,me-dik
medik-sanitar,me-dik-sa-ni-tar
medikament,me-di-ka-ment
medikamentoz,me-di-ka-men-toz
medikulyozli,me-di-kul-yoz-li
medinal,me-di-nal
meditatsiya,me-di-tat-si-ya
meditsina,me-dit-si-na
medium,me-di-um
medpunkt,med-punkt
medullyar,me-dull-yar
meduza,me-du-za
megabar,me-ga-bar
megabayt,me-ga-bayt
megadunyo,me-ga-dun-yo
megaelektron,me-ga-e-lekt-ron
megafon,me-ga-fon
megagers,me-ga-gers
megajin,me-ga-jin
megajoul,me-ga-jo-ul
megakariotsitlar,me-ga-ka-ri-ot-sit-lar
megakolon,me-ga-ko-lon
megakyuri,me-gak-yu-ri
megaloblast,me-ga-lob-last
megaloblastik,me-ga-lob-las-tik
megalodaktiliya,me-ga-lo-dak-ti-li-ya
megalodermiya,me-ga-lo-der-mi-ya
megaloglossiya,me-ga-log-los-si-ya
megaloplankton,me-ga-lop-lank-ton
megaloplaziya,me-ga-lop-la-zi-ya
megalopolis,me-ga-lo-po-lis
megalotsit,me-ga-lot-sit
megalozavr,me-ga-lo-zavr
megantrop,me-gant-rop
megaommetr,me-ga-om-metr
megaparsek,me-ga-par-sek
megapolis,me-ga-po-lis
megarelyef,me-ga-rel-yef
megarentgen,me-ga-rent-gen
megaskop,me-gas-kop
megasporalar,me-gas-po-ra-lar
megasporangiy,me-gas-po-ra-ngiy
megasporofill,me-gas-po-ro-fill
megateriy,me-ga-te-riy
megatonna,me-ga-ton-na
megatsikl,me-gat-sikl
megavatt,me-ga-vatt
megavolt,me-ga-volt
megom,me-gom
megommetr,me-gom-metr
megrellar,meg-rel-lar
mehmon,meh-mon
mehmon-izlom,meh-mon-iz-lom
mehmon-izmon,meh-mon-iz-mon
mehmondor,meh-mon-dor
mehmondorchilik,meh-mon-dor-chi-lik
mehmondorlik,meh-mon-dor-lik
mehmondo‘st,meh-mon-do‘st
mehmondo‘stlik,meh-mon-do‘st-lik
mehmonnavoz,meh-mon-na-voz
mehmonnavozlik,meh-mon-na-voz-lik
mehmonoshi,meh-mo-no-shi
mehmonparast,meh-mon-pa-rast
mehmonparastlik,meh-mon-pa-rast-lik
mehmonsevarlik,meh-mon-se-var-lik
mehmonxona,meh-mon-xo-na
mehmonxonacha,meh-mon-xo-na-cha
mehnat,meh-nat
mehnatchan,meh-nat-chan
mehnatchi,meh-nat-chi
mehnatchilik,meh-nat-chi-lik
mehnatdosh,meh-nat-dosh
mehnatdoshlik,meh-nat-dosh-lik
mehnatkash,meh-nat-kash
mehnatkashlik,meh-nat-kash-lik
mehnatkashona,meh-nat-ka-sho-na
mehnatli,meh-nat-li
mehnatnoma,meh-nat-no-ma
mehnatparvar,meh-nat-par-var
mehnatparvarlik,meh-nat-par-var-lik
mehnatsevar,meh-nat-se-var
mehnatsevarlik,meh-nat-se-var-lik
mehnatsiz,meh-nat-siz
mehnattalab,meh-nat-ta-lab
mehnatzada,meh-nat-za-da
mehr,mehr
mehr-muhabbat,me-hr-mu-hab-bat
mehr-muruvvat,me-hr-mu-ruv-vat
mehr-oqibat,me-hr-o-qi-bat
mehr-sadoqat,me-hr-sa-do-qat
mehr-shafqat,me-hr-shaf-qat
mehr-shafqatli,me-hr-shaf-qat-li
mehr-shafqatsiz,me-hr-shaf-qat-siz
mehrangiz,meh-ra-ngiz
mehribon,meh-ri-bon
mehribonchasiga,meh-ri-bon-cha-si-ga
mehribonchilik,meh-ri-bon-chi-lik
mehribonlik,meh-ri-bon-lik
mehribonona,meh-ri-bo-no-na
mehridaryo,meh-ri-dar-yo
mehrigiyo,meh-ri-gi-yo
meros,me-ros
merosxo‘r,me-ros-xo‘r
merosxo‘rlik,me-ros-xo‘r-lik
merov,me-rov
merovlanmoq,me-rov-lan-moq
merovlik,me-rov-lik
merovsiramoq,me-rov-si-ra-moq
merozigota,me-ro-zi-go-ta
merozoit,me-ro-zo-it
merserizatsiya,mer-se-ri-zat-si-ya
mertik,mer-tik
mertik-sertik,mer-tik-ser-tik
mertilmoq,mer-til-moq
mesh,mesh
meshchan,mesh-chan
meshchanka,mesh-chan-ka
meshchanlanuv,mesh-chan-la-nuv
meshchanlashish,mesh-chan-la-shish
meshchanlashmoq,mesh-chan-lash-moq
meshchanlik,mesh-chan-lik
meshday,mesh-day
meshgar,mesh-gar
meshkob,mesh-kob
meshkobchi,mesh-kob-chi
meshkobchilik,mesh-kob-chi-lik
